media,drug,waste,pump_time,hour,vial_drug_mass,dil_rate
0,1,2,1694791097.0044994,0.14685629388888888,1132.4944661345623,0.29518666666666665
0,1,2,1694791097.5064979,0.14699572277777778,1132.4944661345623,0.29518666666666665
0,1,2,1694791098.0067692,0.14713470416666666,1132.4944661345623,0.29518666666666665
0,1,2,1694791098.5075574,0.1472738086111111,1132.4944661345623,0.29518666666666665
0,1,2,1694791099.0079935,0.14741282166666667,1132.4944661345623,0.29518666666666665
0,1,2,1694791099.509121,0.14755201972222223,1132.4944661345623,0.29518666666666665
0,1,2,1694791100.0098236,0.14769110361111112,1132.4944661345623,0.29518666666666665
0,1,2,1694791100.5112374,0.14783038194444445,1132.4944661345623,0.29518666666666665
0,1,2,1694791101.0121605,0.14796953138888888,1132.4944661345623,0.29518666666666665
0,1,2,1694791101.5133686,0.14810875222222222,1132.4944661345623,0.29518666666666665
0,1,2,1694791102.0141425,0.14824786083333336,1132.4944661345623,0.29518666666666665
0,1,2,1694791102.5153654,0.1483870861111111,1132.4944661345623,0.29518666666666665
0,1,2,1694791103.0162976,0.14852623583333333,1132.4944661345623,0.29518666666666665
0,1,2,1694791103.5174994,0.14866545333333334,1132.4944661345623,0.29518666666666665
0,1,2,1694791104.01794,0.14880447333333333,1132.4944661345623,0.29518666666666665
0,1,2,1694791104.5194864,0.14894377888888888,1132.4944661345623,0.29518666666666665
0,1,2,1694791105.0198445,0.14908278055555554,1132.4944661345623,0.29518666666666665
0,1,2,1694791105.5203753,0.14922181638888887,1132.4944661345623,0.29518666666666665
0,1,2,1694791106.0218227,0.14936109638888886,1132.4944661345623,0.29518666666666665
0,1,2,1694791106.5243897,0.14950070527777778,1132.4944661345623,0.29518666666666665
0,1,2,1694791107.027153,0.14964036416666668,1132.4944661345623,0.29518666666666665
0,1,2,1694791107.5291874,0.14977981611111113,1132.4944661345623,0.29518666666666665
0,1,2,1694791108.0297163,0.1499188552777778,1132.4944661345623,0.29518666666666665
0,1,2,1694791108.5310812,0.15005810583333332,1132.4944661345623,0.29518666666666665
0,1,2,1694791109.0321681,0.15019731388888888,1132.4944661345623,0.29518666666666665
0,1,2,1694791109.5330634,0.1503364511111111,1132.4944661345623,0.29518666666666665
0,1,2,1694791110.0339236,0.1504755775,792.7461262941936,0.29518666666666665
0,1,2,1694791110.5343747,0.15061459444444444,792.7461262941936,0.29518666666666665
0,1,2,1694791111.0357974,0.15075387194444445,792.7461262941936,0.29518666666666665
0,1,2,1694791111.5369196,0.15089307444444444,792.7461262941936,0.29518666666666665
0,1,2,1694791112.0382001,0.15103232333333333,792.7461262941936,0.29518666666666665
0,1,2,1694791112.5391166,0.151171465,792.7461262941936,0.29518666666666665
0,1,2,1694791113.039552,0.15131047749999998,792.7461262941936,0.29518666666666665
0,1,2,1694791113.540011,0.15144949333333332,792.7461262941936,0.29518666666666665
0,1,3,1694791114.041659,0.15158881916666667,792.7461262941936,0.29518666666666665
0,1,2,1694791114.542367,0.1517279236111111,792.7461262941936,0.29518666666666665
0,1,2,1694791115.0431316,0.1518670263888889,792.7461262941936,0.29518666666666665
0,1,2,1694791115.5442502,0.1520062222222222,792.7461262941936,0.29518666666666665
0,1,2,1694791116.0455532,0.15214547388888888,792.7461262941936,0.29518666666666665
0,1,2,1694791116.5463557,0.152284585,792.7461262941936,0.29518666666666665
0,1,2,1694791117.0476089,0.1524238238888889,792.7461262941936,0.29518666666666665
0,2,2,1694791117.5486584,0.15256300305555556,1133.2866673455449,0.29518666666666665
1,1,2,1694791118.050004,0.15270226472222223,1133.2866673455449,0.29518666666666665
0,1,2,1694791118.5520558,0.15284172277777777,1133.2866673455449,0.29518666666666665
0,1,2,1694791119.053246,0.15298094694444445,1133.2866673455449,0.29518666666666665
0,1,2,1694791119.5543334,0.15312013194444446,1133.2866673455449,0.29518666666666665
0,1,2,1694791120.054737,0.15325913916666667,1133.2866673455449,0.29518666666666665
0,1,2,1694791120.5559778,0.15339836972222223,1133.2866673455449,0.29518666666666665
0,1,2,1694791121.0576339,0.15353770972222222,1133.2866673455449,0.29518666666666665
0,1,2,1694791121.558655,0.15367689027777778,1133.2866673455449,0.29518666666666665
0,1,2,1694791122.059594,0.1538160425,1133.2866673455449,0.29518666666666665
0,1,2,1694791122.5603402,0.15395513944444444,1133.2866673455449,0.29518666666666665
0,1,2,1694791123.0610306,0.15409422,1133.2866673455449,0.29518666666666665
0,1,2,1694791123.5617492,0.15423330805555555,1133.2866673455449,0.29518666666666665
0,1,2,1694791124.0623248,0.15437235777777777,1133.2866673455449,0.29518666666666665
0,1,2,1694791124.563284,0.1545115111111111,1133.2866673455449,0.29518666666666665
0,1,2,1694791125.064219,0.1546506536111111,1133.2866673455449,0.29518666666666665
0,1,2,1694791125.5648093,0.1547897138888889,1133.2866673455449,0.29518666666666665
0,1,2,1694791126.0657108,0.1549288525,1133.2866673455449,0.29518666666666665
0,1,2,1694791126.5665147,0.15506796416666668,1133.2866673455449,0.29518666666666665
0,1,2,1694791127.0681283,0.15520729888888887,1133.2866673455449,0.29518666666666665
0,1,2,1694791127.5740695,0.1553478338888889,1133.2866673455449,0.29518666666666665
0,1,2,1694791128.0697482,0.1554855275,1133.2866673455449,0.29518666666666665
0,1,2,1694791128.5713093,0.15562484833333334,1133.2866673455449,0.29518666666666665
0,1,2,1694791129.0733492,0.15576429833333333,1133.2866673455449,0.29518666666666665
0,1,2,1694791129.5757396,0.1559038575,1133.2866673455449,0.29518666666666665
0,1,2,1694791130.0762928,0.15604290333333334,1133.2866673455449,0.29518666666666665
0,1,2,1694791130.5770679,0.15618200583333333,1133.2866673455449,0.29518666666666665
0,1,2,1694791131.0777037,0.1563210736111111,1133.2866673455449,0.29518666666666665
0,1,2,1694791131.5785508,0.15646019694444444,1133.2866673455449,0.29518666666666665
0,1,2,1694791132.0790646,0.15659922916666666,1133.2866673455449,0.29518666666666665
0,1,2,1694791132.579523,0.15673824694444446,1133.2866673455449,0.29518666666666665
0,1,2,1694791133.081717,0.1568777361111111,1133.2866673455449,0.29518666666666665
0,1,2,1694791133.5810883,0.15701645694444444,1133.2866673455449,0.29518666666666665
0,1,2,1694791134.0818865,0.1571555663888889,1133.2866673455449,0.29518666666666665
0,1,2,1694791134.5828967,0.15729473305555555,1133.2866673455449,0.29518666666666665
0,1,2,1694791135.084099,0.1574339552777778,1133.2866673455449,0.29518666666666665
0,1,2,1694791135.5854254,0.1575732175,1133.2866673455449,0.29518666666666665
0,1,2,1694791136.0870936,0.1577125622222222,1133.2866673455449,0.29518666666666665
0,1,2,1694791136.588659,0.1578518952777778,1133.2866673455449,0.29518666666666665
0,1,2,1694791137.0900881,0.15799117416666666,1133.2866673455449,0.29518666666666665
0,1,2,1694791137.5908363,0.15813027583333333,1133.2866673455449,0.29518666666666665
0,1,2,1694791138.0917537,0.15826942,1133.2866673455449,0.29518666666666665
0,1,2,1694791138.5923867,0.1584084861111111,1133.2866673455449,0.29518666666666665
0,1,2,1694791139.093257,0.15854761416666666,1133.2866673455449,0.29518666666666665
0,1,2,1694791139.594013,0.1586867138888889,1133.2866673455449,0.29518666666666665
0,1,2,1694791140.094803,0.15882582222222222,793.3006671418814,0.29518666666666665
0,1,2,1694791140.595614,0.15896493611111112,793.3006671418814,0.29518666666666665
0,1,2,1694791141.0963457,0.1591040297222222,793.3006671418814,0.29518666666666665
0,1,2,1694791141.596917,0.15924307805555554,793.3006671418814,0.29518666666666665
0,1,2,1694791142.097946,0.15938224416666666,793.3006671418814,0.29518666666666665
0,1,2,1694791142.5991864,0.15952147777777778,793.3006671418814,0.29518666666666665
0,1,2,1694791143.0998735,0.15966056138888887,793.3006671418814,0.29518666666666665
0,1,2,1694791143.6005595,0.1597996438888889,793.3006671418814,0.29518666666666665
0,1,3,1694791144.1017733,0.15993886916666666,793.3006671418814,0.29518666666666665
0,1,2,1694791144.6032913,0.1600781786111111,793.3006671418814,0.29518666666666665
0,1,2,1694791145.103796,0.16021721083333335,793.3006671418814,0.29518666666666665
0,1,2,1694791145.6046832,0.1603563447222222,793.3006671418814,0.29518666666666665
0,1,2,1694791146.1053329,0.16049541472222223,793.3006671418814,0.29518666666666665
0,1,2,1694791146.6062717,0.16063456333333334,793.3006671418814,0.29518666666666665
0,1,2,1694791147.1067145,0.16077357750000001,793.3006671418814,0.29518666666666665
0,2,2,1694791147.6074445,0.16091266555555558,1133.8412081932327,0.29518666666666665
1,1,2,1694791148.1085644,0.16105186305555555,1133.8412081932327,0.29518666666666665
0,1,2,1694791148.6093729,0.16119098027777776,1133.8412081932327,0.29518666666666665
0,1,2,1694791149.1098366,0.16133,1133.8412081932327,0.29518666666666665
0,1,2,1694791149.6105,0.16146907305555558,1133.8412081932327,0.29518666666666665
0,1,2,1694791150.1110613,0.1616081175,1133.8412081932327,0.29518666666666665
0,1,2,1694791150.6115096,0.16174713166666665,1133.8412081932327,0.29518666666666665
0,1,2,1694791151.1122227,0.1618862186111111,1133.8412081932327,0.29518666666666665
0,1,2,1694791151.6132116,0.16202537972222222,1133.8412081932327,0.29518666666666665
0,1,2,1694791152.1139271,0.16216446666666667,1133.8412081932327,0.29518666666666665
0,1,2,1694791152.6150765,0.16230367527777778,1133.8412081932327,0.29518666666666665
0,1,2,1694791153.1158352,0.16244277694444445,1133.8412081932327,0.29518666666666665
